ID,participantID,answeredOn,trialStart,trialEnd,trialTime,mode,Condition,DataTypeOrder,ChartType,QuestionType,DataType,questionNumber,overallQuestionNumber,ErrorCount,trial,block
1879,45,2021-07-26 19:05,Mon Jul 26 2021 15:05:32 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:05:42 GMT-0400 (Eastern Daylight Time),10075,practice,1,-1,chord,A,sample,2,23,0,29,3
1880,43,2021-07-26 19:05,Mon Jul 26 2021 15:05:37 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:05:42 GMT-0400 (Eastern Daylight Time),5627,study,3,1,sankey,A,immigration,3,23,0,13,2
1884,45,2021-07-26 19:05,Mon Jul 26 2021 15:05:42 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:05:57 GMT-0400 (Eastern Daylight Time),14913,practice,1,-1,chord,A,sample,3,23,0,30,3
1881,43,2021-07-26 19:05,Mon Jul 26 2021 15:05:43 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:05:45 GMT-0400 (Eastern Daylight Time),2319,study,3,1,sankey,A,immigration,4,23,3,14,2
1883,43,2021-07-26 19:05,Mon Jul 26 2021 15:05:46 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:05:49 GMT-0400 (Eastern Daylight Time),2831,study,3,1,sankey,A,immigration,5,23,0,15,2
1885,43,2021-07-26 19:06,Mon Jul 26 2021 15:05:52 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:05:58 GMT-0400 (Eastern Daylight Time),6307,study,3,1,chord,B,immigration,1,24,0,16,2
1891,45,2021-07-26 19:06,Mon Jul 26 2021 15:05:57 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:06:24 GMT-0400 (Eastern Daylight Time),27133,practice,1,-1,chord,A,sample,4,24,0,31,4
1888,43,2021-07-26 19:06,Mon Jul 26 2021 15:05:59 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:06:09 GMT-0400 (Eastern Daylight Time),10040,study,3,1,chord,B,immigration,2,24,5,17,2
1894,46,2021-07-26 19:06,Mon Jul 26 2021 15:06:06 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:06:39 GMT-0400 (Eastern Daylight Time),33042,study,2,0,chord,B,debt,5,24,6,5,1
1889,43,2021-07-26 19:06,Mon Jul 26 2021 15:06:09 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:06:12 GMT-0400 (Eastern Daylight Time),2195,study,3,1,chord,B,immigration,3,24,2,18,2
1892,43,2021-07-26 19:06,Mon Jul 26 2021 15:06:12 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:06:30 GMT-0400 (Eastern Daylight Time),18468,study,3,1,chord,B,immigration,4,24,1,19,2
1893,45,2021-07-26 19:06,Mon Jul 26 2021 15:06:24 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:06:36 GMT-0400 (Eastern Daylight Time),12072,practice,1,-1,chord,A,sample,5,24,0,32,4
1899,43,2021-07-26 19:06,Mon Jul 26 2021 15:06:31 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:06:50 GMT-0400 (Eastern Daylight Time),19310,study,3,1,chord,B,immigration,5,24,0,20,2
1901,37,2021-07-26 19:07,Mon Jul 26 2021 15:06:40 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:03 GMT-0400 (Eastern Daylight Time),23254,study,1,3,chord,A,immigration,5,24,0,25,3
1896,46,2021-07-26 19:06,Mon Jul 26 2021 15:06:41 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:06:44 GMT-0400 (Eastern Daylight Time),3923,study,2,0,sankey,A,debt,1,24,0,6,1
1897,45,2021-07-26 19:06,Mon Jul 26 2021 15:06:43 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:06:53 GMT-0400 (Eastern Daylight Time),9456,practice,1,-1,sankey,B,sample,1,24,0,33,4
1898,46,2021-07-26 19:06,Mon Jul 26 2021 15:06:45 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:06:55 GMT-0400 (Eastern Daylight Time),10290,study,2,0,sankey,A,debt,2,24,0,7,1
1903,45,2021-07-26 19:07,Mon Jul 26 2021 15:06:53 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:10 GMT-0400 (Eastern Daylight Time),17138,practice,1,-1,sankey,B,sample,2,24,0,34,4
1900,43,2021-07-26 19:07,Mon Jul 26 2021 15:06:54 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:06:58 GMT-0400 (Eastern Daylight Time),3638,study,3,1,sankey,A,debt,1,24,1,21,3
1902,46,2021-07-26 19:07,Mon Jul 26 2021 15:06:55 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:07 GMT-0400 (Eastern Daylight Time),12429,study,2,0,sankey,A,debt,3,24,0,8,1
1908,43,2021-07-26 19:07,Mon Jul 26 2021 15:06:58 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:21 GMT-0400 (Eastern Daylight Time),23039,study,3,1,sankey,A,debt,2,24,0,22,3
1904,37,2021-07-26 19:07,Mon Jul 26 2021 15:07:06 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:10 GMT-0400 (Eastern Daylight Time),3825,study,1,3,sankey,B,immigration,1,24,0,26,3
1905,46,2021-07-26 19:07,Mon Jul 26 2021 15:07:07 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:16 GMT-0400 (Eastern Daylight Time),8127,study,2,0,sankey,A,debt,4,24,0,9,1
1906,37,2021-07-26 19:07,Mon Jul 26 2021 15:07:10 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:21 GMT-0400 (Eastern Daylight Time),11176,study,1,3,sankey,B,immigration,2,24,0,27,3
1910,45,2021-07-26 19:07,Mon Jul 26 2021 15:07:10 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:26 GMT-0400 (Eastern Daylight Time),15673,practice,1,-1,sankey,B,sample,3,24,0,35,4
1907,46,2021-07-26 19:07,Mon Jul 26 2021 15:07:16 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:25 GMT-0400 (Eastern Daylight Time),9706,study,2,0,sankey,A,debt,5,24,0,10,1
1912,37,2021-07-26 19:07,Mon Jul 26 2021 15:07:21 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:27 GMT-0400 (Eastern Daylight Time),5571,study,1,3,sankey,B,immigration,3,24,0,28,3
1911,43,2021-07-26 19:07,Mon Jul 26 2021 15:07:22 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:24 GMT-0400 (Eastern Daylight Time),2303,study,3,1,sankey,A,debt,3,24,4,23,3
1914,43,2021-07-26 19:07,Mon Jul 26 2021 15:07:25 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:32 GMT-0400 (Eastern Daylight Time),7262,study,3,1,sankey,A,debt,4,24,1,24,3
1913,45,2021-07-26 19:07,Mon Jul 26 2021 15:07:26 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:32 GMT-0400 (Eastern Daylight Time),6553,practice,1,-1,sankey,B,sample,4,24,0,36,4
1916,37,2021-07-26 19:07,Mon Jul 26 2021 15:07:27 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:36 GMT-0400 (Eastern Daylight Time),8974,study,1,3,sankey,B,immigration,4,24,0,29,3
1915,46,2021-07-26 19:07,Mon Jul 26 2021 15:07:27 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:39 GMT-0400 (Eastern Daylight Time),11706,study,2,0,chord,B,space,1,24,0,11,2
1919,43,2021-07-26 19:07,Mon Jul 26 2021 15:07:32 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:45 GMT-0400 (Eastern Daylight Time),12920,study,3,1,sankey,A,debt,5,24,1,25,3
1917,45,2021-07-26 19:07,Mon Jul 26 2021 15:07:32 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:40 GMT-0400 (Eastern Daylight Time),7233,practice,1,-1,sankey,B,sample,5,24,0,37,4
1920,37,2021-07-26 19:07,Mon Jul 26 2021 15:07:36 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:48 GMT-0400 (Eastern Daylight Time),12055,study,1,3,sankey,B,immigration,5,24,0,30,3
1935,46,2021-07-26 19:08,Mon Jul 26 2021 15:07:39 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:08:40 GMT-0400 (Eastern Daylight Time),60877,study,2,0,chord,B,space,2,24,7,12,2
1922,43,2021-07-26 19:07,Mon Jul 26 2021 15:07:48 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:51 GMT-0400 (Eastern Daylight Time),3297,study,3,1,chord,B,debt,1,24,1,26,3
1929,45,2021-07-26 19:08,Mon Jul 26 2021 15:07:48 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:08:26 GMT-0400 (Eastern Daylight Time),38419,study,1,3,chord,A,phone,1,24,0,1,1
1923,37,2021-07-26 19:07,Mon Jul 26 2021 15:07:51 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:07:55 GMT-0400 (Eastern Daylight Time),3602,study,1,3,chord,A,space,1,24,0,31,4
1925,43,2021-07-26 19:08,Mon Jul 26 2021 15:07:52 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:08:12 GMT-0400 (Eastern Daylight Time),20467,study,3,1,chord,B,debt,2,24,7,27,3
1931,37,2021-07-26 19:08,Mon Jul 26 2021 15:07:55 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:08:26 GMT-0400 (Eastern Daylight Time),31768,study,1,3,chord,A,space,2,24,0,32,4
1926,43,2021-07-26 19:08,Mon Jul 26 2021 15:08:13 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:08:16 GMT-0400 (Eastern Daylight Time),2795,study,3,1,chord,B,debt,3,24,0,28,3
1928,43,2021-07-26 19:08,Mon Jul 26 2021 15:08:16 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:08:21 GMT-0400 (Eastern Daylight Time),5019,study,3,1,chord,B,debt,4,24,1,29,3
2439,53,2021-07-26 20:08,Mon Jul 26 2021 15:08:21 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 15:08:23 GMT-0500 (Central Daylight Time),1970,study,1,3,chord,A,debt,5,24,0,15,2
1930,43,2021-07-26 19:08,Mon Jul 26 2021 15:08:22 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:08:25 GMT-0400 (Eastern Daylight Time),3061,study,3,1,chord,B,debt,5,24,0,30,3
2440,53,2021-07-26 20:08,Mon Jul 26 2021 15:08:24 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 15:08:31 GMT-0500 (Central Daylight Time),6332,study,1,3,sankey,B,debt,1,24,1,16,2
1933,37,2021-07-26 19:08,Mon Jul 26 2021 15:08:26 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:08:32 GMT-0400 (Eastern Daylight Time),5539,study,1,3,chord,A,space,3,24,0,33,4
1936,45,2021-07-26 19:08,Mon Jul 26 2021 15:08:26 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:08:44 GMT-0400 (Eastern Daylight Time),17880,study,1,3,chord,A,phone,2,24,0,2,1
1934,43,2021-07-26 19:08,Mon Jul 26 2021 15:08:28 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:08:32 GMT-0400 (Eastern Daylight Time),4040,study,3,1,sankey,A,phone,1,24,0,31,4
2441,53,2021-07-26 20:08,Mon Jul 26 2021 15:08:31 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 15:08:58 GMT-0500 (Central Daylight Time),27438,study,1,3,sankey,B,debt,2,24,0,17,2
1942,37,2021-07-26 19:09,Mon Jul 26 2021 15:08:32 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:08:58 GMT-0400 (Eastern Daylight Time),25651,study,1,3,chord,A,space,4,24,0,34,4
1937,43,2021-07-26 19:08,Mon Jul 26 2021 15:08:32 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:08:40 GMT-0400 (Eastern Daylight Time),7834,study,3,1,sankey,A,phone,2,24,0,32,4
1940,46,2021-07-26 19:08,Mon Jul 26 2021 15:08:40 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:08:52 GMT-0400 (Eastern Daylight Time),12116,study,2,0,chord,B,space,3,24,1,13,2
1938,43,2021-07-26 19:08,Mon Jul 26 2021 15:08:41 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:08:44 GMT-0400 (Eastern Daylight Time),2700,study,3,1,sankey,A,phone,3,24,2,33,4
1941,43,2021-07-26 19:08,Mon Jul 26 2021 15:08:44 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:08:49 GMT-0400 (Eastern Daylight Time),5436,study,3,1,sankey,A,phone,4,24,2,34,4
1945,45,2021-07-26 19:09,Mon Jul 26 2021 15:08:44 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:09:23 GMT-0400 (Eastern Daylight Time),38710,study,1,3,chord,A,phone,3,25,0,3,1
1943,43,2021-07-26 19:09,Mon Jul 26 2021 15:08:50 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:09:13 GMT-0400 (Eastern Daylight Time),22777,study,3,1,sankey,A,phone,5,25,0,35,4
1954,46,2021-07-26 19:09,Mon Jul 26 2021 15:08:52 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:09:48 GMT-0400 (Eastern Daylight Time),56205,study,2,0,chord,B,space,4,25,8,14,2
1946,37,2021-07-26 19:09,Mon Jul 26 2021 15:08:58 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:09:20 GMT-0400 (Eastern Daylight Time),22614,study,1,3,chord,A,space,5,25,2,35,4
2443,53,2021-07-26 20:09,Mon Jul 26 2021 15:08:58 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 15:09:02 GMT-0500 (Central Daylight Time),4245,study,1,3,sankey,B,debt,3,25,1,18,2
2445,53,2021-07-26 20:09,Mon Jul 26 2021 15:09:03 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 15:09:25 GMT-0500 (Central Daylight Time),22053,study,1,3,sankey,B,debt,4,25,2,19,2
1947,47,2021-07-26 19:09,Mon Jul 26 2021 15:09:08 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:09:19 GMT-0400 (Eastern Daylight Time),10641,practice,3,-1,sankey,A,sample,1,25,0,9,1
1949,43,2021-07-26 19:09,Mon Jul 26 2021 15:09:18 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:09:25 GMT-0400 (Eastern Daylight Time),7648,study,3,1,chord,B,phone,1,25,0,36,4
1948,47,2021-07-26 19:09,Mon Jul 26 2021 15:09:19 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:09:24 GMT-0400 (Eastern Daylight Time),4286,practice,3,-1,sankey,A,sample,2,25,0,10,1
1950,37,2021-07-26 19:09,Mon Jul 26 2021 15:09:23 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:09:29 GMT-0400 (Eastern Daylight Time),5428,study,1,3,sankey,B,space,1,25,0,36,4
1953,45,2021-07-26 19:09,Mon Jul 26 2021 15:09:23 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:09:39 GMT-0400 (Eastern Daylight Time),16567,study,1,3,chord,A,phone,4,25,0,4,1
1951,47,2021-07-26 19:09,Mon Jul 26 2021 15:09:24 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:09:31 GMT-0400 (Eastern Daylight Time),7462,practice,3,-1,sankey,A,sample,3,25,1,11,2
2446,53,2021-07-26 20:09,Mon Jul 26 2021 15:09:25 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 15:09:30 GMT-0500 (Central Daylight Time),5068,study,1,3,sankey,B,debt,5,25,0,20,2
1956,43,2021-07-26 19:09,Mon Jul 26 2021 15:09:26 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:09:50 GMT-0400 (Eastern Daylight Time),23837,study,3,1,chord,B,phone,2,25,3,37,4
1966,37,2021-07-26 19:10,Mon Jul 26 2021 15:09:29 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:20 GMT-0400 (Eastern Daylight Time),51554,study,1,3,sankey,B,space,2,25,0,37,4
2447,53,2021-07-26 20:09,Mon Jul 26 2021 15:09:31 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 15:09:35 GMT-0500 (Central Daylight Time),3973,study,1,3,chord,A,immigration,1,25,1,21,3
1957,47,2021-07-26 19:09,Mon Jul 26 2021 15:09:32 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:09:51 GMT-0400 (Eastern Daylight Time),18670,practice,3,-1,sankey,A,sample,4,25,3,12,2
2452,53,2021-07-26 20:11,Mon Jul 26 2021 15:09:35 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 15:11:03 GMT-0500 (Central Daylight Time),87429,study,1,3,chord,A,immigration,2,25,8,22,3
1961,45,2021-07-26 19:10,Mon Jul 26 2021 15:09:40 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:07 GMT-0400 (Eastern Daylight Time),27387,study,1,3,chord,A,phone,5,25,1,5,1
1970,46,2021-07-26 19:10,Mon Jul 26 2021 15:09:48 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:32 GMT-0400 (Eastern Daylight Time),44271,study,2,0,chord,B,space,5,25,7,15,2
1959,43,2021-07-26 19:10,Mon Jul 26 2021 15:09:50 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:09:59 GMT-0400 (Eastern Daylight Time),8766,study,3,1,chord,B,phone,3,25,5,38,4
1962,47,2021-07-26 19:10,Mon Jul 26 2021 15:09:51 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:03 GMT-0400 (Eastern Daylight Time),11974,practice,3,-1,sankey,A,sample,5,25,0,13,2
1960,43,2021-07-26 19:10,Mon Jul 26 2021 15:09:59 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:02 GMT-0400 (Eastern Daylight Time),2416,study,3,1,chord,B,phone,4,25,3,39,4
1972,43,2021-07-26 19:10,Mon Jul 26 2021 15:10:02 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:29 GMT-0400 (Eastern Daylight Time),27257,study,3,1,chord,B,phone,5,25,0,40,4
1965,47,2021-07-26 19:10,Mon Jul 26 2021 15:10:06 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:14 GMT-0400 (Eastern Daylight Time),7755,practice,3,-1,chord,B,sample,1,25,1,14,2
1964,45,2021-07-26 19:10,Mon Jul 26 2021 15:10:10 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:16 GMT-0400 (Eastern Daylight Time),6528,study,1,3,sankey,B,phone,1,25,0,6,1
1968,47,2021-07-26 19:10,Mon Jul 26 2021 15:10:15 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:21 GMT-0400 (Eastern Daylight Time),6639,practice,3,-1,chord,B,sample,2,25,1,15,2
1971,45,2021-07-26 19:10,Mon Jul 26 2021 15:10:16 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:33 GMT-0400 (Eastern Daylight Time),16172,study,1,3,sankey,B,phone,2,25,0,7,1
1969,37,2021-07-26 19:10,Mon Jul 26 2021 15:10:20 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:24 GMT-0400 (Eastern Daylight Time),3543,study,1,3,sankey,B,space,3,25,0,38,4
1973,47,2021-07-26 19:10,Mon Jul 26 2021 15:10:22 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:30 GMT-0400 (Eastern Daylight Time),8224,practice,3,-1,chord,B,sample,3,25,1,16,2
1977,37,2021-07-26 19:10,Mon Jul 26 2021 15:10:24 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:40 GMT-0400 (Eastern Daylight Time),15952,study,1,3,sankey,B,space,4,25,0,39,4
1976,47,2021-07-26 19:10,Mon Jul 26 2021 15:10:31 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:37 GMT-0400 (Eastern Daylight Time),6486,practice,3,-1,chord,B,sample,4,25,1,17,2
1978,45,2021-07-26 19:10,Mon Jul 26 2021 15:10:33 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:49 GMT-0400 (Eastern Daylight Time),16200,study,1,3,sankey,B,phone,3,25,0,8,1
1975,46,2021-07-26 19:10,Mon Jul 26 2021 15:10:34 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:39 GMT-0400 (Eastern Daylight Time),5514,study,2,0,sankey,A,space,1,25,1,16,2
1985,47,2021-07-26 19:11,Mon Jul 26 2021 15:10:38 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:11:00 GMT-0400 (Eastern Daylight Time),22032,practice,3,-1,chord,B,sample,5,25,4,18,2
1983,46,2021-07-26 19:11,Mon Jul 26 2021 15:10:39 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:11:04 GMT-0400 (Eastern Daylight Time),24367,study,2,0,sankey,A,space,2,25,1,17,2
1982,37,2021-07-26 19:10,Mon Jul 26 2021 15:10:40 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:54 GMT-0400 (Eastern Daylight Time),14325,study,1,3,sankey,B,space,5,25,0,40,4
1980,45,2021-07-26 19:10,Mon Jul 26 2021 15:10:49 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:10:56 GMT-0400 (Eastern Daylight Time),7207,study,1,3,sankey,B,phone,4,25,0,9,1
1988,45,2021-07-26 19:11,Mon Jul 26 2021 15:10:56 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:11:15 GMT-0400 (Eastern Daylight Time),18361,study,1,3,sankey,B,phone,5,25,1,10,1
2453,53,2021-07-26 20:11,Mon Jul 26 2021 15:11:03 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 15:11:05 GMT-0500 (Central Daylight Time),2024,study,1,3,chord,A,immigration,3,25,0,23,3
1984,46,2021-07-26 19:11,Mon Jul 26 2021 15:11:04 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:11:06 GMT-0400 (Eastern Daylight Time),2198,study,2,0,sankey,A,space,3,25,0,18,2
2458,53,2021-07-26 20:11,Mon Jul 26 2021 15:11:05 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 15:11:42 GMT-0500 (Central Daylight Time),36824,study,1,3,chord,A,immigration,4,25,11,24,3
1987,46,2021-07-26 19:11,Mon Jul 26 2021 15:11:06 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:11:12 GMT-0400 (Eastern Daylight Time),5586,study,2,0,sankey,A,space,4,25,0,19,2
1990,47,2021-07-26 19:11,Mon Jul 26 2021 15:11:08 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:11:18 GMT-0400 (Eastern Daylight Time),9367,study,3,1,sankey,A,space,1,25,1,1,1
1992,46,2021-07-26 19:11,Mon Jul 26 2021 15:11:12 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:11:38 GMT-0400 (Eastern Daylight Time),26205,study,2,0,sankey,A,space,5,25,4,20,2
1996,47,2021-07-26 19:11,Mon Jul 26 2021 15:11:18 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:11:46 GMT-0400 (Eastern Daylight Time),28080,study,3,1,sankey,A,space,2,25,5,2,1
1993,45,2021-07-26 19:11,Mon Jul 26 2021 15:11:19 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:11:37 GMT-0400 (Eastern Daylight Time),18232,study,1,3,chord,A,debt,1,25,1,11,2
1997,45,2021-07-26 19:11,Mon Jul 26 2021 15:11:37 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:11:53 GMT-0400 (Eastern Daylight Time),15334,study,1,3,chord,A,debt,2,25,0,12,2
1995,46,2021-07-26 19:11,Mon Jul 26 2021 15:11:39 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:11:49 GMT-0400 (Eastern Daylight Time),9815,study,2,0,chord,B,phone,1,25,1,21,3
2459,53,2021-07-26 20:11,Mon Jul 26 2021 15:11:42 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 15:11:48 GMT-0500 (Central Daylight Time),6292,study,1,3,chord,A,immigration,5,25,2,25,3
2004,47,2021-07-26 19:12,Mon Jul 26 2021 15:11:47 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:12:06 GMT-0400 (Eastern Daylight Time),19345,study,3,1,sankey,A,space,3,25,0,3,1
1999,46,2021-07-26 19:11,Mon Jul 26 2021 15:11:49 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:11:59 GMT-0400 (Eastern Daylight Time),9328,study,2,0,chord,B,phone,2,25,0,22,3
2460,53,2021-07-26 20:11,Mon Jul 26 2021 15:11:50 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 15:11:51 GMT-0500 (Central Daylight Time),1339,study,1,3,sankey,B,immigration,1,25,0,26,3
2461,53,2021-07-26 20:11,Mon Jul 26 2021 15:11:52 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 15:11:57 GMT-0500 (Central Daylight Time),5872,study,1,3,sankey,B,immigration,2,25,4,27,3
2003,45,2021-07-26 19:12,Mon Jul 26 2021 15:11:53 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:12:07 GMT-0400 (Eastern Daylight Time),14014,study,1,3,chord,A,debt,3,25,0,13,2
2462,53,2021-07-26 20:12,Mon Jul 26 2021 15:11:57 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 15:12:04 GMT-0500 (Central Daylight Time),6309,study,1,3,sankey,B,immigration,3,25,2,28,3
2000,46,2021-07-26 19:11,Mon Jul 26 2021 15:11:59 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:12:01 GMT-0400 (Eastern Daylight Time),2049,study,2,0,chord,B,phone,3,25,0,23,3
2001,46,2021-07-26 19:12,Mon Jul 26 2021 15:12:01 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:12:03 GMT-0400 (Eastern Daylight Time),1945,study,2,0,chord,B,phone,4,25,0,24,3
2007,46,2021-07-26 19:12,Mon Jul 26 2021 15:12:03 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:12:25 GMT-0400 (Eastern Daylight Time),22071,study,2,0,chord,B,phone,5,25,2,25,3
2463,53,2021-07-26 20:12,Mon Jul 26 2021 15:12:04 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 15:12:09 GMT-0500 (Central Daylight Time),5030,study,1,3,sankey,B,immigration,4,25,0,29,3
2005,45,2021-07-26 19:12,Mon Jul 26 2021 15:12:07 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:12:17 GMT-0400 (Eastern Daylight Time),9656,study,1,3,chord,A,debt,4,25,0,14,2
2013,47,2021-07-26 19:12,Mon Jul 26 2021 15:12:07 GMT-0400 (Eastern Daylight Time),Mon Jul 26 2021 15:12:35 GMT-0400 (Eastern Daylight Time),27537,study,3,1,sankey,A,space,4,25,5,4,1
2464,53,2021-07-26 20:12,Mon Jul 26 2021 15:12:09 GMT-0500 (Central Daylight Time),Mon Jul 26 2021 15:12:16 GMT-0500 (Central Daylight Time),6562,study,1,3,sankey,B,immigration,5,25,0,30,3
